Re,Im
6.048886891483148e-17,-1.4336708445134812e-17
6.8645550014897e-17,-2.842422773543885e-17
-1.995099197100563e-17,-1.758586497485169e-17
5.023618653689917e-17,-1.9209635174477783e-18
-6.633545284053264e-17,9.735794133188884e-18
8.107433488242806e-17,-1.883369993921068e-17
-1.825966406323193e-16,-1.4804808719060325e-17
-1.8276930226958318e-16,-1.480304077997741e-17
-2.9871915127277486e-17,5.099845571279274e-18
3.537200852916323e-16,6.04299699651916e-17
8.881784197001252e-16,0.0
3.073322891522537e-16,-2.824331428819202e-17
1.316199452226679e-16,-4.0371087947440825e-18
2.6081208807314028e-17,-4.273077138603229e-17
-3.882870932191544e-16,-2.5918143831733606e-17
-3.615063562475738e-16,2.6356456645643765e-17
-3.7820087806896657e-16,2.1066153556398082e-17
-3.307130931749974e-16,-3.827587117478465e-17
2.9043072146671053e-16,-2.0755226730996338e-17
2.907073174311884e-16,-1.4655622550191127e-17
-3.0399642762711213e-18,1.3621693254681558e-17
1.1432535204082245e-17,7.378832513128932e-19
1.934073834995696e-17,-1.7163195780556723e-17
9.503214770374625e-17,-9.302704151432497e-18
-3.04325424398939e-18,1.300239114099419e-17
2.1496818126377072e-17,-2.1951585251365585e-18
-3.6486856967549304e-17,-3.3528045064418456e-18
1.7730267391233912e-17,-4.711976819445003e-18
-3.285068657730829e-18,2.047239015216666e-17
1.5921298752885547e-17,-4.008532925683578e-18
-9.972642706658074e-19,2.1510533739798195e-17
3.5178406475867175e-17,1.1814354822880953e-17
-8.845753384073473e-18,-1.6734857988223195e-17
1.972787392565115e-17,1.5396667127071724e-18
-2.291775397895807e-17,5.5131819166161485e-18
-4.690740257913919e-18,1.2983034602378225e-17
-3.4105201017205514e-20,1.411919653468492e-17
4.4483256432616914e-17,3.4502851944630346e-17
6.179658202756724e-17,-8.520788499924431e-18
-6.781650844102658e-17,9.631589159044156e-18
1.2342930511169863e-16,1.2407727167578723e-17
1.2329392188384903e-16,1.241145256406162e-17
-2.2442098676820966e-17,7.174981808294186e-17
6.896259419134239e-17,-2.7261081633274524e-17
3.073322891522537e-16,2.824331428819202e-17
7.771561172376096e-16,0.0
-3.143043870269654e-16,3.3308757885962174e-18
-8.001314306574702e-18,8.436526536522477e-18
6.382106654516381e-16,8.72307556517503e-18
2.8941340469840076e-16,-2.6477957555211745e-17
2.8030063280264237e-16,1.0524782597095054e-17
2.94619548129145e-16,-4.51032379464113e-17
-8.771052613700193e-17,3.8278824353270486e-19
-8.110743627483785e-17,4.265840695396772e-18
-1.5875631758914425e-18,1.0423961818476605e-17
2.9006413578998647e-18,-2.5569336058861065e-19
4.116002523396786e-18,-1.9345313013905294e-17
8.58004605998345e-17,-1.2674850014796887e-17
-2.7865889774994034e-18,2.715885664520665e-17
-1.7359027695497876e-17,5.792560689928425e-18
-3.3126770475539995e-17,1.6775762762899894e-18
1.1428615376773457e-17,-4.076352045226112e-18
-2.296575922995694e-18,2.4786343749301784e-17
-1.0966462145551558e-16,2.1674166619661463e-17
-1.3138073427225086e-18,1.7682694563363776e-17
5.72549689080995e-17,3.882695266834927e-18
2.432166846992692e-16,1.233876630556741e-17
9.584497934563522e-17,-1.5690460609975176e-17
-5.303541825693648e-17,1.0943044523787646e-17
-2.1263878156699014e-17,5.563415719270252e-18
-3.0847197001341765e-18,3.418271966057571e-17
-9.575235165605472e-17,-2.9207479278411534e-17
2.5581998208017702e-17,-6.938812301170775e-18
-3.824822913264766e-17,2.645760337428636e-18
5.789529043282975e-17,-4.608160699736484e-19
5.747276604385613e-17,-3.978353581772521e-19
-0.0016675788752225818,0.014170023033897645
4.146792017630911e-16,9.58787223830832e-17
1.316199452226679e-16,4.0371087947440825e-18
-3.143043870269654e-16,-3.3308757885962174e-18
0.00024430030522160084,0.0
0.00033263170637946377,-0.0028198414104189987
4.474176812660246e-16,5.92012877487211e-17
0.0011249623688841736,-7.759600317404732e-06
-0.0003522760373904227,1.6675788752467988e-06
-0.00035227603739042886,1.6675788752770141e-06
-1.5862817002948724e-16,3.7901914246669905e-17
-1.5813770539453233e-16,1.7559081399945523e-17
0.00021094974461565935,-0.0021532078796163106
-4.103508220952756e-17,7.847773183062277e-18
-0.0008346441607638604,0.00013333012083926847
2.9616839344653147e-05,-3.3948851326829484e-06
0.0002036075197918698,-0.0020595169574489126
5.762345069142823e-17,-9.518303866154207e-18
3.0142733257774747e-17,1.273179486782358e-18
-0.0004483405983056813,7.144465228797697e-05
0.0002775654294251112,-0.0024215864482984993
-0.00015223378238770266,2.1845922883267388e-05
0.00028976352596762504,-0.0025094833365711202
2.8939675067391954e-18,-8.971374789913141e-18
-0.0007444663929883919,-6.80491290768925e-05
-2.144391905536118e-17,-6.793529380763119e-18
0.00026440069167628767,-3.4365213739974207e-05
0.0004117026006294838,-5.84162017759916e-05
0.0003130672660428585,-0.002682343311505058
-0.00010289230449808011,-1.2008981970331018e-05
0.0008695710133949664,-7.067728197746343e-06
8.745108775358476e-19,-4.04866104323217e-18
5.3142411283713335e-17,4.558551334022069e-18
5.345803959031504e-17,4.803507588676227e-18
-0.16582831244465057,4.539893513012785e-05
-6.312036081505609e-17,-1.1006640100398328e-16
2.6081208807314028e-17,4.273077138603229e-17
-8.001314306574702e-18,-8.436526536522477e-18
0.00033263170637946377,0.0028198414104189987
0.8335516740891994,0.0
-4.6262459698074495e-17,4.145631589132304e-16
-0.008177308811823342,-0.06543916624102576
-0.0004988961732641957,-0.0040638830460384455
-0.0004988961732624731,-0.0040638830460384195
2.1680193809221261e-16,1.1853502124115002e-16
-1.6320102222703126e-16,-5.31408665980227e-17
-0.12680297485288688,0.002505977120064136
-7.811158102838616e-17,-1.156797130698995e-16
0.013493975133260028,0.047675234082040434
-0.0004010322276942862,-0.0017009032053176064
-0.12129810512481445,0.0022900099460185525
6.052999670942689e-17,1.9545321315882692e-17
-5.001544936279505e-17,1.529772307685117e-16
0.0072382597917413595,0.025610613083860943
-0.1428847705420495,0.0004708434941096411
0.0023172642023237397,0.008712639862996648
-0.14808567352402666,0.0003643242004780627
1.4238615123631663e-17,-1.72992243399341e-16
0.00115089956415394,0.04380826477241334
-1.601992170349804e-17,1.4828434506062673e-17
-0.003816400381473508,-0.01515673774069001
-0.006228168742749829,-0.023567113386533518
-0.15830917869288125,0.00019473787136012468
7.469971599605455e-06,0.006072599338437095
-0.006383155632154483,-0.050575680945458994
-4.694312204246205e-17,-2.7664505120798574e-17
-1.0915564242072117e-17,-4.7258395888139126e-17
4.3779685034485055e-18,-4.135565917346528e-17
1.7476755955310625e-16,1.0598399009899069e-16
-9.242839984755407e-17,5.324880839263591e-17
-3.882870932191544e-16,2.5918143831733606e-17
6.382106654516381e-16,-8.72307556517503e-18
4.474176812660246e-16,-5.92012877487211e-17
-4.6262459698074495e-17,-4.145631589132304e-16
4.440892098500626e-16,0.0
-2.1190380877442378e-17,2.9159288335658594e-16
-5.349912195619002e-16,-1.1657093447994214e-17
-6.073537061307881e-16,1.9823785785762874e-16
8.691925022975839e-17,-5.1750825997537426e-17
6.919574190508561e-17,-5.773497294754025e-17
-2.186110142706368e-17,-4.654196643834078e-17
-2.1592686796191766e-17,2.2815190073401656e-19
-1.1238737915367168e-16,8.767318143088159e-17
6.958143909590112e-18,-3.472820566802854e-18
-1.0260681266039218e-17,-4.764532676009677e-18
5.2838511817836214e-17,-6.597575308662337e-18
3.408652038570336e-17,-8.115122457069265e-18
-4.039381862486082e-17,3.551721149648863e-17
-3.9645474752942756e-17,4.559554844640727e-17
-2.0412409520322184e-16,2.9408319552771334e-17
-3.4124620521701555e-17,5.906592455583988e-18
1.93470094775819e-16,3.9172564098655946e-17
-8.908154584634272e-17,-5.929392084249665e-17
3.414644529622597e-17,2.097017998403818e-17
2.694536247532015e-16,-3.709801073227366e-17
7.004221946943167e-17,-1.809216604656773e-17
-2.3889330545144204e-17,4.083841966183271e-17
-2.1454692547259953e-17,3.4938300517415056e-17
-3.5690721212880074e-16,7.815195282194473e-17
1.313427779277959e-16,-6.418899357071829e-17
-1.026837397358968e-16,-5.3572108346970437e-17
-1.0385900947471851e-16,-5.366522927484983e-17
-0.00812900006495295,0.065197638289626
1.4969370707549163e-16,-7.395781565643523e-18
-3.615063562475738e-16,-2.6356456645643765e-17
2.8941340469840076e-16,2.6477957555211745e-17
0.0011249623688841736,7.759600317404732e-06
-0.008177308811823342,0.06543916624102576
-2.1190380877442378e-17,-2.9159288335658594e-16
0.012981004086791259,0.0
-0.0016222256657139437,-3.5102607384767607e-06
-0.001622225665713891,-3.5102607382596763e-06
1.2434511417735808e-16,1.4971433070076904e-16
1.9366794519655966e-16,-1.6980261523060168e-17
0.002605416017580057,-0.02482801564799232
-7.228457644849742e-17,6.207938066387864e-19
-0.009641159306421334,0.0014720023944763722
0.0003420043113504854,-3.6814743465313656e-05
0.002513240971411852,-0.023747546615736005
1.6983519663382065e-17,-1.2816269764689095e-17
-1.3583195525819789e-17,8.386206513027887e-18
-0.005178867449986906,0.0007886818318210635
0.0033954214638662696,-0.02791940187259041
-0.0017582892970065022,0.00023995326377726007
0.003543164882157139,-0.02893262993028845
2.621720218493843e-16,4.610301850528997e-17
-0.008584614977183899,-0.000844436427410067
1.1642085347534197e-18,-5.978083702082913e-19
0.0030535243922902877,-0.0003754799830128572
0.0047550827297447515,-0.0006412689281739577
0.0038258129444773445,-0.030925321301191702
-0.0011862678287205622,-0.0001467547829345395
0.01003411400077293,-1.2343074593849056e-05
-4.63462836020849e-16,4.5102797930564e-17
-2.5126608795064217e-16,7.702936472552365e-17
-2.453029936829096e-16,8.011952429088524e-17
0.0025013382964132647,-0.020421500252803065
-1.7192618884067607e-16,1.2824624655935023e-16
-3.7820087806896657e-16,-2.1066153556398082e-17
2.8030063280264237e-16,-1.0524782597095054e-17
-0.0003522760373904227,-1.6675788752467988e-06
-0.0004988961732641957,0.0040638830460384455
-5.349912195619002e-16,1.1657093447994214e-17
-0.0016222256657139437,3.5102607384767607e-06
0.5005079862148645,0.0
-0.49949201378513547,-3.469446951953614e-17
2.1836248780288787e-17,6.511606481500915e-18
2.0648509896012088e-17,4.067633673085093e-17
-0.000318882876653757,0.0031034417394152666
-3.2529827633861586e-18,-1.712603109351182e-17
0.0012044498913460961,-0.00018656207417408458
-4.273004912423608e-05,4.693192115595229e-06
-0.0003076560103315566,0.002968391465810904
-7.607795325860956e-17,-4.1030936584676854e-17
-5.948041769741246e-17,7.023323639645376e-18
0.0006469856385281551,-9.996138018762635e-05
-0.0004167732656277261,0.003489983425076009
0.00021966711571530726,-3.046223499447916e-05
-0.00043496264981124436,0.0036166456745712204
7.266205316809784e-17,3.6822733444068747e-17
0.001073040794469111,0.00010320713249506736
1.4307846411198089e-16,-7.531253246950604e-18
-0.0003814949578863122,4.774915161007874e-05
-0.0005940654647424063,8.142471006495845e-05
-0.00046974609735961863,0.0038657471487331205
0.00014828662350350636,1.8019042633009707e-05
-0.001253951838279064,4.255881012491441e-06
6.901071495015155e-17,1.3345176269774993e-16
-1.4139377221451196e-16,-4.2487555226704126e-17
-1.4198350827518063e-16,-4.283825066910333e-17
0.0025013382964149808,-0.020421500252803093
-2.4131719321462535e-16,3.9677163298268544e-17
-3.307130931749974e-16,3.827587117478465e-17
2.94619548129145e-16,4.51032379464113e-17
-0.00035227603739042886,-1.6675788752770141e-06
-0.0004988961732624731,0.0040638830460384195
-6.073537061307881e-16,-1.9823785785762874e-16
-0.001622225665713891,3.5102607382596763e-06
-0.49949201378513547,3.469446951953614e-17
0.5005079862148645,0.0
2.088470279022844e-17,2.5269174010023798e-17
1.966392962101306e-17,5.962363963956062e-17
-0.0003188828766523632,0.0031034417394151643
5.696679090433973e-17,7.8171589123308e-18
0.0012044498913461228,-0.00018656207417448465
-4.273004912423071e-05,4.693192115608948e-06
-0.0003076560103302916,0.0029683914658108004
-2.882186845985324e-17,6.093097473648466e-17
-6.339212722283487e-17,-1.3778529344278148e-17
0.0006469856385280117,-9.996138018821387e-05
-0.0004167732656262235,0.003489983425075962
0.0002196671157152595,-3.046223499464027e-05
-0.0004349626498096484,0.0036166456745711714
7.555437831784837e-17,-1.8839120707005755e-17
0.0010730407944692247,0.00010320713249449109
7.958591525573038e-17,-1.142657919154575e-17
-0.0003814949578863514,4.774915161030235e-05
-0.0005940654647422787,8.14247100653958e-05
-0.00046974609735789356,0.0038657471487330984
0.00014828662350350796,1.8019042632958136e-05
-0.0012539518382791287,4.255881013159364e-06
4.4298249076663894e-17,-1.3976824350665115e-16
-1.3338209394465804e-16,2.2027784372372608e-17
-1.3389009132591684e-16,2.1680477061762365e-17
1.4476093062753001e-16,-9.224066329851893e-17
8.011178409264423e-17,6.245069092157334e-17
2.9043072146671053e-16,2.0755226730996338e-17
-8.771052613700193e-17,-3.8278824353270486e-19
-1.5862817002948724e-16,-3.7901914246669905e-17
2.1680193809221261e-16,-1.1853502124115002e-16
8.691925022975839e-17,5.1750825997537426e-17
1.2434511417735808e-16,-1.4971433070076904e-16
2.1836248780288787e-17,-6.511606481500915e-18
2.088470279022844e-17,-2.5269174010023798e-17
0.5000000000000003,0.0
-0.49999999999999967,0.0
1.9273122147791124e-16,-8.21497347974217e-17
7.335550262712664e-17,4.102882265582768e-17
3.651809447772569e-18,-6.489147373976743e-17
7.78670249672806e-17,-3.0410390086029646e-18
1.4449920716916995e-16,-8.903200262306486e-17
2.1361250706833515e-17,2.836535033390713e-17
-3.6243864906064343e-19,-9.408572068198128e-18
-2.921039910143323e-17,-2.2415980803248605e-16
2.2151340123167193e-16,-7.713126828812762e-17
2.6524441745185862e-17,-1.1594218126902254e-17
2.2067421631026187e-16,-7.629639933966919e-17
-9.514728192103798e-17,-1.0087898891823723e-16
-3.6803468044998614e-17,-7.681339404619327e-17
-1.5236660166552138e-16,-3.7109964782012224e-17
-5.0347544520617966e-17,-1.6979449948057966e-17
-2.1058483305680536e-18,-1.241599864028503e-17
2.1022182027515213e-16,-7.728243052349405e-17
-6.701733159367246e-17,5.0672246897006266e-18
-4.7366744901456605e-17,-1.8990655519944037e-16
1.9902604862505088e-17,-6.326734020830247e-17
6.860624203815334e-17,1.1203610840693965e-17
6.856427038477939e-17,1.1210391238292055e-17
-2.3235403598383555e-16,7.955219924683819e-17
8.05756212814106e-17,5.529799857910223e-17
2.907073174311884e-16,1.4655622550191127e-17
-8.110743627483785e-17,-4.265840695396772e-18
-1.5813770539453233e-16,-1.7559081399945523e-17
-1.6320102222703126e-16,5.31408665980227e-17
6.919574190508561e-17,5.773497294754025e-17
1.9366794519655966e-16,1.6980261523060168e-17
2.0648509896012088e-17,-4.067633673085093e-17
1.966392962101306e-17,-5.962363963956062e-17
-0.49999999999999967,0.0
0.5000000000000003,0.0
-1.7296444324459742e-16,1.0114432094101342e-16
-3.821796962045485e-17,-4.4446934298291946e-17
-1.3704270890222575e-18,4.45439558974072e-17
8.023176325206301e-17,-1.460937039902469e-17
-1.2499859471623782e-16,9.82997458839524e-17
-4.088914924412502e-17,-2.389531866884423e-17
1.781129078315787e-17,1.0307356747003618e-17
6.712114627868893e-17,2.088409039866961e-16
-1.9969940513566391e-16,1.145244504009502e-16
1.424046281134493e-17,1.5727344151085466e-18
-1.947337934424564e-16,1.0725195904888012e-16
-1.1970056008336399e-16,7.744876017695033e-17
-8.268125856089365e-17,6.128003941821013e-17
-3.739145944738235e-17,5.869745367970208e-17
-4.543457230191466e-17,3.6191553771097056e-17
5.1596032250157005e-17,2.1418902646937536e-17
-1.831042800366149e-16,9.775240438479493e-17
-6.972258644131334e-17,-2.0227473818105637e-17
5.489637376702817e-17,1.858491097214953e-16
-5.065822255190791e-19,6.522159444525589e-17
6.877058009643886e-17,-1.2429312440309402e-18
6.872897901997938e-17,-1.2366008326860852e-18
-0.12633132226741112,-0.002462056824981962
-1.4310045983054113e-17,1.3842258398226499e-17
-3.0399642762711213e-18,-1.3621693254681558e-17
-1.5875631758914425e-18,-1.0423961818476605e-17
0.00021094974461565935,0.0021532078796163106
-0.12680297485288688,-0.002505977120064136
-2.186110142706368e-17,4.654196643834078e-17
0.002605416017580057,0.02482801564799232
-0.000318882876653757,-0.0031034417394152666
-0.0003188828766523632,-0.0031034417394151643
1.9273122147791124e-16,8.21497347974217e-17
-1.7296444324459742e-16,-1.0114432094101342e-16
0.845642910542046,0.0
1.683183277196483e-16,4.780262724977169e-16
-0.03522957633662766,-0.13456044907033332
-0.00044708242967323017,-0.0020793427509724406
-0.14765344165771108,-0.0001304139466358177
1.9159584146050041e-16,-4.370977280270576e-17
1.4247383535257924e-17,1.233514417499797e-16
0.008191805146507119,0.031337657304476206
-0.12851735352216065,-0.002116221146805837
0.0019292597922518208,0.007877240072846563
-0.13319309490590867,-0.002304466408341692
2.1605663610560927e-17,3.7242669951181005e-16
-0.00021167223009165264,-0.0325391861226341
1.5434074556550532e-16,5.195597562539687e-16
0.009870912989705414,0.04275270298991066
-0.00518265463033562,-0.021306703525216908
-0.12801785620313363,-0.0023724526762255826
4.2593688541380206e-05,-0.0022983609955611463
0.003996697304268183,0.0376399331159877
2.915744238259258e-17,3.3298966441023686e-16
-9.093078593734843e-18,-3.41872023555384e-17
6.953608737732817e-18,-2.6829692625080866e-17
-4.131733585184802e-17,8.280266623117063e-17
3.176798690689886e-17,8.740720035539242e-18
1.1432535204082245e-17,-7.378832513128932e-19
2.9006413578998647e-18,2.5569336058861065e-19
-4.103508220952756e-17,-7.847773183062277e-18
-7.811158102838616e-17,1.156797130698995e-16
-2.1592686796191766e-17,-2.2815190073401656e-19
-7.228457644849742e-17,-6.207938066387864e-19
-3.2529827633861586e-18,1.712603109351182e-17
5.696679090433973e-17,-7.8171589123308e-18
7.335550262712664e-17,-4.102882265582768e-17
-3.821796962045485e-17,4.4446934298291946e-17
1.683183277196483e-16,-4.780262724977169e-16
-1.3322676295501878e-15,0.0
3.1818117153924094e-17,-6.097584855362788e-17
4.226094515102727e-17,-1.725179571195425e-16
-1.2155471669434098e-16,3.620972256973024e-17
-2.477053407827543e-16,3.1707968847797105e-17
-1.963493803169975e-16,-1.0077550581631116e-16
-9.446087076893369e-18,-6.131380718243212e-17
-1.949694062361788e-17,-3.3480133098907166e-17
1.2936030089195138e-16,-4.364973519987613e-17
-1.3465743294756588e-16,-1.4357070289805222e-17
-1.6086939662582068e-16,2.5715802053820635e-16
6.572721423607582e-17,1.466334325282629e-16
1.382542810713049e-16,2.5985051104580984e-16
1.1189090067827105e-16,4.463807707759179e-16
-1.1810340260244226e-16,3.2710457648803236e-17
-5.701978878178461e-17,5.197156526029539e-17
6.997970700925195e-18,3.0273602510175716e-18
6.759325011223458e-17,-1.2101443596697284e-16
-2.973093410559761e-17,5.614218591623193e-17
-2.292236921076034e-17,-9.84812885507247e-18
1.0364880566284226e-17,1.390726947086027e-17
0.01343070714245052,-0.047501326204790306
-4.6792747195065296e-17,-2.6472805210233738e-17
1.934073834995696e-17,1.7163195780556723e-17
4.116002523396786e-18,1.9345313013905294e-17
-0.0008346441607638604,-0.00013333012083926847
0.013493975133260028,-0.047675234082040434
-1.1238737915367168e-16,-8.767318143088159e-17
-0.009641159306421334,-0.0014720023944763722
0.0012044498913460961,0.00018656207417408458
0.0012044498913461228,0.00018656207417448465
3.651809447772569e-18,6.489147373976743e-17
-1.3704270890222575e-18,-4.45439558974072e-17
-0.03522957633662766,0.13456044907033332
3.1818117153924094e-17,6.097584855362788e-17
0.054340901249743,0.0
-0.0019147019418724112,-8.483414472955196e-05
-0.033813262298472126,0.12868679409483613
1.8056961020095375e-16,5.1196942253610125e-17
-2.514130280851974e-17,-7.82048608783969e-18
0.029188183583063396,1.1139177438631784e-05
0.013516307042797295,-0.048361722116957974
-0.0031679753981911085,-5.0302412886170465e-05
0.014050105893873161,-0.05011021875959465
-7.013237757294378e-18,-4.9630994301951774e-17
0.01231861944119689,0.0031396839645797536
-5.914991670392003e-17,-9.79959829850863e-18
-0.017134418918601103,-0.0004997308772584606
0.008565346823166373,0.00014954926515840447
0.013563721549154863,-0.048147591384948125
0.0008644149289126388,0.00024351547110555878
-0.014620886801789383,-0.002213901010398337
2.6709665798765897e-17,-2.9931557540474275e-17
3.2467581446103825e-17,-2.2002128486160514e-18
3.718735807779964e-17,-7.833185751059272e-18
-0.00039907447549682753,0.001694676789700877
-7.434859435373911e-17,-7.975627717571077e-18
9.503214770374625e-17,9.302704151432497e-18
8.58004605998345e-17,1.2674850014796887e-17
2.9616839344653147e-05,3.3948851326829484e-06
-0.0004010322276942862,0.0017009032053176064
6.958143909590112e-18,3.472820566802854e-18
0.0003420043113504854,3.6814743465313656e-05
-4.273004912423608e-05,-4.693192115595229e-06
-4.273004912423071e-05,-4.693192115608948e-06
7.78670249672806e-17,3.0410390086029646e-18
8.023176325206301e-17,1.460937039902469e-17
-0.00044708242967323017,0.0020793427509724406
4.226094515102727e-17,1.725179571195425e-16
-0.0019147019418724112,8.483414472955196e-05
0.00016861605651419254,0.0
0.0024707635655363586,-0.01144212808297439
5.147390775757306e-18,-1.1998235369741197e-17
1.1051134632352011e-17,9.898610680691388e-18
-0.002565431611060839,0.00011268487679235134
-0.0004007473837848828,0.001725126478242823
0.00011170215931820533,-3.173270075200507e-06
-0.0004168261285128706,0.0017875681052303659
-5.2935117775333997e-17,-1.6556903612447786e-17
-0.0004389481296874193,-9.13956030371814e-05
-6.740953135503814e-17,1.4083475429693116e-20
0.0006045114943325572,-9.14132967754221e-06
-0.0003020335088611271,8.10239789043189e-06
-0.0004027523237545991,0.001717655601795021
-3.0837828066091326e-05,-7.23078997919285e-06
0.000518623248821211,5.518145757143873e-05
-2.2176308497649186e-17,-5.350193246332125e-18
1.151565948085821e-16,1.100429208170347e-17
1.13587785279476e-16,1.0551888093186915e-17
-0.12084689905727435,-0.0022483955784832065
-1.2568724283129758e-17,3.350727970300133e-18
-3.04325424398939e-18,-1.300239114099419e-17
-2.7865889774994034e-18,-2.715885664520665e-17
0.0002036075197918698,0.0020595169574489126
-0.12129810512481445,-0.0022900099460185525
-1.0260681266039218e-17,4.764532676009677e-18
0.002513240971411852,0.023747546615736005
-0.0003076560103315566,-0.002968391465810904
-0.0003076560103302916,-0.0029683914658108004
1.4449920716916995e-16,8.903200262306486e-17
-1.2499859471623782e-16,-9.82997458839524e-17
-0.14765344165771108,0.0001304139466358177
-1.2155471669434098e-16,-3.620972256973024e-17
-0.033813262298472126,-0.12868679409483613
0.0024707635655363586,0.01144212808297439
0.8126566976883134,0.0
-1.3196950025501176e-16,5.1759262982502236e-17
-7.13671477373665e-18,1.2160389520379936e-16
-0.04523845418670913,-0.17243659942594491
-0.122937699924748,-0.0019157324188286923
0.0018521284065942643,0.007533505647325731
-0.12741053534710375,-0.00209185182448546
-1.6057382471848968e-17,-2.4440947644748305e-16
-0.00022997127688549526,-0.031125847420474743
1.4225481188500945e-17,-7.432017020972544e-17
0.00947834549807705,0.040887635638074155
-0.004975576354061625,-0.020376985770330727
-0.1224601119995869,-0.002161257964366381
3.880201679649894e-05,-0.002198580364330531
0.0038549242315828163,0.0360018737253165
-3.7253929154079746e-17,-9.954138235586478e-17
-6.696156983399715e-18,-1.6673285082702753e-18
1.1600755447763816e-17,1.4635598941979543e-18
1.1942010644763207e-16,-1.3739496160110044e-16
-8.503114715080603e-17,-1.3528111993317553e-17
2.1496818126377072e-17,2.1951585251365585e-18
-1.7359027695497876e-17,-5.792560689928425e-18
5.762345069142823e-17,9.518303866154207e-18
6.052999670942689e-17,-1.9545321315882692e-17
5.2838511817836214e-17,6.597575308662337e-18
1.6983519663382065e-17,1.2816269764689095e-17
-7.607795325860956e-17,4.1030936584676854e-17
-2.882186845985324e-17,-6.093097473648466e-17
2.1361250706833515e-17,-2.836535033390713e-17
-4.088914924412502e-17,2.389531866884423e-17
1.9159584146050041e-16,4.370977280270576e-17
-2.477053407827543e-16,-3.1707968847797105e-17
1.8056961020095375e-16,-5.1196942253610125e-17
5.147390775757306e-18,1.1998235369741197e-17
-1.3196950025501176e-16,-5.1759262982502236e-17
6.661338147750939e-16,0.0
3.411149338394756e-16,1.9924996558761641e-16
-7.846453210375893e-17,-1.107737053061117e-16
3.059046535164448e-16,5.98648979061931e-17
2.8097592379333314e-17,1.9781932534576995e-17
1.3274389643154046e-16,-8.667714751481171e-17
-1.7006158950338012e-16,-6.527994164942523e-17
1.5132840208211805e-17,1.779727381770402e-17
-1.395222826473558e-16,7.926918422253316e-17
2.2164580461000132e-16,-2.33331005284159e-18
2.37982250791225e-17,-1.8265673279252295e-16
5.0287959262716667e-17,-2.4481242430969312e-17
-1.3285902699397044e-18,-7.124701182379398e-19
1.0111976298610912e-16,-2.555143006942033e-18
2.8411472931156564e-17,-5.294833120100386e-18
-2.535380945572336e-17,7.703293520464442e-18
-1.4972044193450887e-17,-9.099909779805894e-18
-5.187018600207649e-17,-9.796007943144772e-17
2.2105196971437166e-17,-7.062846337433682e-19
-3.6486856967549304e-17,3.3528045064418456e-18
-3.3126770475539995e-17,-1.6775762762899894e-18
3.0142733257774747e-17,-1.273179486782358e-18
-5.001544936279505e-17,-1.529772307685117e-16
