Re,Im
0.010967179118165825,0.0027733338310867374
-1.8667237678397132e-16,4.2897340541126487e-17
-0.015421263145605112,-0.0004208075886800674
0.007836989021226232,0.00012212343278880417
-0.019517848122485644,0.07443504358317685
0.003996470756993246,0.0005692269939229798
1.0802395090875988e-16,6.75572580756628e-17
-1.2902416522447315e-16,-2.2213328344714883e-16
-0.0013086571655990644,-0.00018347789396358098
-0.019551957722538614,0.07448200936042902
-1.0113220885230123e-16,3.6936267346098213e-17
0.0018883092431860016,0.0002556385524518689
0.001888309243186005,0.000255638552451855
-1.6823096199405952e-16,-4.109403389461946e-17
-1.6823096199405952e-16,-4.109403389461946e-17
0.01234440150641025,-0.04413646398194785
0.00917366436782896,0.0013576736447596218
-0.01301434582041857,-0.0019456657599792437
-1.850033826953854e-17,-4.1375465000802096e-17
-1.2914416772250515e-16,3.342451335019031e-17
-7.979500632105115e-17,-9.120970845396105e-17
0.01182944603386988,-0.04256170041668616
-4.2245837605808465e-17,-3.1255941970008514e-18
1.4348731986059465e-16,-3.389942839060042e-17
-1.6795790367527594e-16,-2.904779490769837e-17
-0.0007474406914905647,-0.00011598576552172066
0.011885369828448088,-0.042717579976006954
7.879986770411445e-17,2.5759515939458137e-17
0.001078585882886618,0.00016214711450497475
0.0010785858828866379,0.00016214711450501066
-0.0011437442806641654,-0.00018036477383437532
-0.001143744280663935,-0.00018036477383416468
-0.0794536950304596,0.0014724518672739008
2.1751817979855746e-17,6.419764268069105e-17
0.008418261541065593,0.029882581663301447
-0.0002499663816712101,-0.0010660550676292754
-0.07600430659276225,0.001341374838447173
5.094130130754714e-17,8.846135498157795e-17
8.778921362198482e-17,-4.619768129132842e-17
0.00451558384730587,0.01605258712998384
-0.0773033912438673,0.00015964292410330753
0.007410026921537337,0.02799944111786259
-0.00810422547709915,-0.029118267534728216
-0.09278728306837421,0.0001141386629829723
-1.747506243129314e-16,-5.772069594212281e-17
0.0014620711936168453,0.058388565954034605
5.530188653039912e-17,-9.130810891160232e-17
-0.0023795845870742895,-0.009499797131459407
-0.01991552149567189,-0.0757364749303598
0.8946272017006712,0.0
-0.002087348505546019,-0.015356176262720497
-0.008424410549691456,-0.06741660552758721
-1.882394559872133e-16,8.280992219289943e-17
-2.894370896695482e-16,1.0440240855517314e-16
2.712786326719032e-16,-1.177831347690023e-16
-0.056875621571861046,0.00016769189212349322
-1.1717677632853912e-16,1.3393203581384481e-16
-0.01295427395222604,-0.04889047332419172
0.0009504728939622369,0.004358006825742537
-0.07200101657888919,0.00014869273702130333
-1.1164235210009263e-17,-8.182957380429438e-17
2.0414329557154525e-16,-6.982944764150183e-17
0.008111008861643709,0.03240296450682904
-0.017373521421438755,-0.0656702853805764
-0.04751035783899358,-0.000642215105009416
0.0007217605721026649,0.002909817850976849
-0.04923900944629763,-0.0007067061808590642
-3.745707224499666e-17,-1.8929735057359385e-17
-0.00011059666183367593,-0.011698737524255765
-3.260631362696661e-17,1.625419856653145e-16
0.0036350497142482586,0.015534955849775708
-0.001939055702377028,-0.007870641508996386
-0.10354313070127869,7.216036616287664e-05
0.0006268192757986851,0.005395496352325431
-2.5444237911921694e-17,6.064415394137381e-18
-1.1884615427241204e-16,-1.9627526725536097e-16
-0.0002090503533739968,-0.0017657742966027913
-0.10361592058162768,4.3844081550251275e-05
7.075033778852798e-17,-2.902769503439585e-17
0.0003134993955416755,0.0025447834116311564
0.0003134993955416772,0.002544783411631156
-2.3748936069507206e-18,2.084669068949586e-17
-2.3748936069507206e-18,2.084669068949586e-17
-0.04739179233982627,-0.0007385040799322089
-0.001054822218462643,-0.00953253981512945
0.0014768510290719345,0.013528620023439991
-7.806923247902474e-17,6.251913628472185e-17
-7.267107226663126e-17,4.2179890522220327e-17
-1.392688205661852e-16,5.539097416307685e-17
-0.045681282550921416,-0.000637625755748814
1.798409562898235e-17,2.0073293908985027e-17
-3.380596993694276e-17,6.889013237043542e-17
4.555655658850681e-19,1.905137531786244e-17
8.057559470712908e-05,0.0007780922503843772
-0.045851901091658036,-0.0006525626745518895
-1.1085510603373465e-16,-4.926112270183983e-17
-0.00012149956745570167,-0.001121443087365293
-0.00012149956745576896,-0.0011214430873650707
0.00012041562631079877,0.0011914056481830406
0.00012041562631094173,0.0011914056481829634
-0.0013593291957836552,0.011608104611041508
-1.2214588090106072e-16,-1.397553743278042e-17
0.004521603720728691,-0.0006348597261650789
-0.000160309840396517,1.531039690026105e-05
-0.0013101017487994898,0.011102822212287733
-2.0817097492174829e-16,2.1849070872751697e-17
2.4522559803582174e-16,3.88808235690362e-17
0.002428823745469956,-0.0003400759808108732
-0.0015080515642513152,0.011268731126346743
0.004227197805063242,-0.0005252312630812034
-0.004403997987681144,0.0006042350939149424
-0.0018214061533611322,0.013524326428688957
-2.023358163881468e-16,-2.3014429271138075e-17
0.008538038062564422,0.0009435591018931228
1.980897225747947e-16,-7.771948410109557e-17
-0.0014315609339126875,0.00015859817026355377
-0.011431729175086114,0.0014020491348316136
-0.002087348505546019,0.015356176262720497
0.008766364454638409,0.0
-0.009991629483883638,-0.00010776232262639106
-3.4326742221063194e-16,-7.19742948524119e-17
4.5238672165735927e-17,-2.3808277985070374e-16
5.730246076390927e-17,2.35312741734803e-16
-0.0011022212498028635,0.008291913239768486
4.425386109870912e-19,1.299781589310159e-17
-0.007381514231967542,0.0009193706468919638
0.0006539286253865643,-5.218567169609095e-05
-0.0014046116726879859,0.010495789170381818
1.5845219792015485e-16,-2.5916280154211455e-16
1.296923769334232e-16,-5.3526409619756875e-17
0.004882817434209021,-0.0005401565027021999
-0.009914409490528518,0.0012310016180399406
-0.0010347323459563157,0.006911052133892838
0.000438350716778984,-4.754242748507052e-05
-0.0010783739190327417,0.007161694271655876
1.2973021794662949e-17,-1.1678830405348835e-17
-0.0017070698714823185,-0.0002156249128954126
2.294774912591072e-16,-1.464998849276188e-18
0.0023359457072796696,-0.00022200793408320508
-0.0011854145030914026,0.00012667130011605426
0.00784849072934742,-0.05804272299679
-0.003072000743250904,-5.974208200796124e-05
2.4814183396965614e-16,-2.7372925836290938e-17
2.9065540970125937e-16,1.3555845377386152e-16
0.0010056661877329842,1.7358763173471934e-05
0.007869908213901823,-0.0580813652248564
9.745060749838969e-17,3.953510971190735e-17
-0.0014502685387151044,-1.8166365410697457e-05
-0.0014502685387151062,-1.816636541068282e-05
-2.1670417680310424e-16,-7.373273883531828e-18
-2.1670417680310424e-16,-7.373273883531828e-18
-0.0010464160344742248,0.006891865955064766
-0.001410090133430592,-3.511054925304792e-05
0.002000806468675854,5.276655988596516e-05
1.0559241606598201e-16,-1.0136148229311552e-17
-3.962153266676835e-17,-1.33277220946887e-16
-4.4209597398368375e-17,-1.2922521029424576e-16
-0.0009978310537063085,0.006644588460124523
1.390865055278178e-16,-8.769010215287393e-18
-9.379024376583536e-17,1.2250592885343853e-17
6.262029313845424e-17,1.6290443355684125e-17
0.00011498898471253367,3.6709346953237682e-06
-0.0010033876520261376,0.006669157133177517
1.3299229102170676e-16,1.8502555879502158e-18
-0.00016583681880677335,-4.508504912437999e-06
-0.0001658368188068883,-4.508504912500686e-06
0.0001760111225180274,6.052370508481775e-06
0.0001760111225179824,6.052370508406705e-06
0.0024502471075141053,-0.023075837428563308
-7.487972118212601e-17,2.146366497551228e-17
-0.008963597407568339,0.0013572718007084019
0.00031795130293120954,-3.3829984236828944e-05
0.0023633305774831263,-0.022071595681347714
-1.0940834106235229e-16,5.193208201067065e-17
3.0377120642195894e-16,7.75692063063995e-18
-0.004814904419521719,0.0007271953626157928
0.002752787509846012,-0.0224052299372806
-0.008381431404590113,0.001133311328251936
0.008730758760774587,-0.0012939513601193113
0.0033266225026452947,-0.026890198563049073
7.371350140549504e-17,-6.031852301684503e-17
-0.016971624622017786,-0.00169051669631935
1.0259717770011554e-16,-3.0971671374643704e-17
0.002838824901295415,-0.00034553488793960264
0.022666532106144697,-0.0030284164895183156
-0.008424410549691456,0.06741660552758721
-0.009991629483883638,0.00010776232262639106
0.01983968796061375,0.0
2.1960209163545923e-17,2.1414847769848018e-17
-1.9791756232624053e-16,3.930074004351977e-16
7.213817204391845e-17,-4.064823400775048e-16
0.0020107947973352835,-0.01648636585822859
-2.7148560142587664e-17,-4.95684061210475e-17
0.014635571277705959,-0.0019833791815739455
-0.0012971923899598146,0.00011761203807624906
0.0025639690050508175,-0.02086841607089262
-1.8007817298501525e-17,9.559220299545123e-18
-2.595625941046032e-16,-6.415804785805035e-17
-0.00968277897295404,0.001176982716790924
0.019657708366183742,-0.002656328313092933
0.0019063707868328566,-0.013743359176922444
-0.0008692834521578793,0.00010377715984087492
0.00198764974902509,-0.014241918558130413
6.208696886522264e-17,1.088857294577063e-17
0.0033938335849199247,0.0003915481058391998
-5.12137632218038e-17,3.523421610692781e-17
-0.004633032566878763,0.0004907942688539964
0.0023508094475155773,-0.0002768765353486569
-0.008231963558787936,0.06625176913588662
0.0035021052689685897,3.0328970942487365e-05
-3.7774776406413095e-17,4.83253547419517e-18
5.703093759611186e-16,1.060637770788817e-17
-0.0011464404206487676,-7.422621553947672e-06
-0.008255899523917167,0.06629607562407352
-2.449666772062991e-16,-7.018801793549088e-17
0.0016531942763385226,2.8777364001868753e-06
0.001653194276338524,2.8777364001716964e-06
8.383129834604724e-17,7.825947651576725e-19
8.383129834604724e-17,7.825947651576725e-19
0.0019299784158484286,-0.013705517122352382
0.0028003446709836586,3.951414491931341e-05
-0.003973530908515289,-6.191934600466509e-05
-5.417234309459794e-18,-4.0932409054868675e-17
8.127311723194269e-17,-3.0002744139252326e-17
6.78618347826788e-17,-8.073884188715842e-17
0.001838812765109699,-0.013213532049297653
1.5096484909680963e-17,-6.3143421314663306e-18
5.760429907794763e-17,-8.884226817383481e-18
-3.8653857888810366e-17,-8.512713842151058e-18
-0.00022837772768914422,-4.826008068537132e-06
0.0018493187446671105,-0.013262429674707447
-1.6521447939764483e-17,-1.3827938611779536e-17
0.000329348948685417,5.4001124695366636e-06
0.00032934894868544593,5.400112469588895e-06
-0.0003495820694010942,-8.24744018935818e-06
-0.00034958206940099285,-8.247440189280159e-06
-1.1162182694254347e-16,9.458861079588981e-18
1.948772548657919e-17,-2.1559443942273815e-17
3.4388699383515177e-17,-8.13629960839189e-18
1.7561398232247988e-17,6.8726781160969325e-19
-1.1289845612858038e-16,1.2912425058092342e-16
1.0200994947526115e-16,-8.086949259185976e-17
1.1624957191754523e-16,-6.708663525388974e-18
-3.425921468440917e-16,3.866928879657383e-17
5.992531474616717e-18,1.6727722252438656e-16
3.111367655305988e-16,3.428772726966033e-17
-2.0103606472367398e-16,1.7722568560644857e-16
-9.675470386992341e-17,-1.692304571410222e-16
-5.509607884016419e-16,-1.0402232060221305e-16
3.2455445361198736e-16,1.8438994577706737e-16
-2.977514622300886e-16,1.2140192277127715e-17
1.857944767279832e-16,-5.096907549234096e-17
-8.876266190086182e-17,-1.0205731145528391e-16
-1.882394559872133e-16,-8.280992219289943e-17
-3.4326742221063194e-16,7.19742948524119e-17
2.1960209163545923e-17,-2.1414847769848018e-17
-2.220446049250313e-16,0.0
5.62474655595317e-17,-1.3433995741021477e-16
-8.669336501984161e-17,1.3648270625286885e-16
4.789648031507634e-18,-8.08267679394152e-17
-5.393665751496959e-17,3.204747215318552e-17
-1.609749152411238e-17,3.0004004652580666e-17
-5.703636607758674e-17,-8.968282111449067e-18
-1.3107532023588712e-18,7.006645243374072e-17
4.453025171490227e-18,9.081155094141606e-17
2.0443576225292507e-16,2.1413143428352875e-17
2.3681258082167705e-17,1.6183989687091173e-16
-1.1195025928452537e-16,8.554788776737885e-18
-3.037877004718527e-17,1.147145442636834e-16
1.9819349136831834e-17,-1.321644727926913e-17
-1.4106688216567216e-17,5.3779684976647483e-17
1.0253421698028999e-17,1.203745283039384e-17
-6.113656976576254e-18,-1.758223507790413e-17
-7.668421469597608e-17,-3.8400432933402555e-17
6.063181636792533e-17,-2.1871739661226476e-17
3.234651806098721e-17,3.3768709072859755e-17
-2.39088088557742e-17,5.846702892997739e-17
1.1319455799898634e-16,-5.15667823738962e-17
-3.062157057275916e-17,4.010719831970713e-18
6.204221359516056e-16,-1.518806607635703e-17
-2.1408298847281503e-16,1.1219036718959875e-17
-2.993233400533607e-17,3.856071891093231e-17
9.620331790058461e-17,-1.028014217027438e-16
2.3217715849942615e-16,-1.4810999632432584e-17
2.3240331629634305e-16,-1.6918417605201283e-17
2.353137600852267e-18,1.6139765434050272e-17
2.353137600852267e-18,1.6139765434050272e-17
-1.3223819489155187e-17,3.424595012902591e-17
-1.984478728469454e-17,2.3478891812344048e-17
2.5604215106992044e-17,-1.0667201162530802e-17
7.145566258543237e-18,1.504006045183275e-17
9.592921104710353e-17,1.2032163053407244e-16
1.0955091369667529e-16,1.4418512846389674e-16
-4.730769001325054e-18,3.1789433467733696e-17
-2.319063051579733e-16,6.874989098653535e-18
-7.369705518815709e-17,-1.4079344293475484e-17
-4.721923245781355e-17,-1.1555578223830113e-17
1.7024925382621096e-16,1.760851655135194e-19
-6.627244429228153e-18,3.053435297658178e-17
-6.341282167489312e-17,5.0011543521750706e-18
4.729419335658889e-17,6.919180983141837e-19
6.245485494802323e-17,1.4870164023712797e-17
5.189801206923526e-18,-1.967048367370697e-17
-8.097443123186755e-18,-6.071524408342977e-18
-6.207027489230222e-17,-5.1671476224646e-17
5.452431278375655e-17,4.5544594770676466e-17
5.14412412969832e-18,3.649208841100432e-16
-8.817061741336383e-19,-2.6364893823241783e-17
-4.12766886233086e-17,-7.728339108244166e-17
1.8728574791243725e-17,-1.414495438082744e-16
-5.433224558767988e-17,-1.9097412735937353e-17
-4.822377168794646e-17,3.4070206718277686e-16
-5.4868314333165874e-17,-1.641129829612144e-16
4.7625598703525844e-17,3.2000525551203365e-16
-1.2801798113248016e-16,-3.8817637044081724e-16
-1.8559871499605975e-16,-1.0726264952856831e-16
-5.060176817733495e-17,4.8476192895299736e-17
8.965616191680784e-17,3.3170946386769363e-16
4.900899462510654e-17,1.6743147704648162e-16
-4.4448457674966736e-17,-1.2590795604113261e-16
-3.3543239133947445e-16,-7.582756945123654e-16
-2.894370896695482e-16,-1.0440240855517314e-16
4.5238672165735927e-17,2.3808277985070374e-16
-1.9791756232624053e-16,-3.930074004351977e-16
5.62474655595317e-17,1.3433995741021477e-16
0.5000000000000004,0.0
-0.4999999999999996,0.0
1.2882090552231644e-16,-1.4591314340333179e-16
-9.78204506099082e-17,5.3364708340130747e-17
-1.9307038537804976e-16,-7.591706370029938e-16
1.247299613823597e-17,3.420962699892849e-17
2.888131197041408e-17,-1.539739669319686e-16
-9.402614451118932e-17,-1.886402540531209e-17
-6.04268155430499e-17,-1.8260751114642276e-16
1.2884754388857438e-16,3.9726273314330933e-16
-5.0012253220854266e-17,-4.70134676603934e-16
3.0280387653795464e-16,-1.5228475805503118e-16
9.582974909941535e-18,7.752293054361738e-18
3.212420201944689e-16,-1.310570195859985e-16
-3.7258243880293085e-19,-7.411987028652288e-17
2.7364982291907928e-18,-2.283805427322274e-16
2.777512376781474e-17,3.689003129028499e-17
1.6877230349872109e-19,1.5763744811215808e-16
-1.0412854355283158e-16,1.3644052302639057e-16
-2.955977457222916e-16,-1.0417696947329746e-16
8.720674581158143e-18,-6.440385821499257e-17
-1.5693241734565227e-16,1.7072840002963134e-17
-1.9912931562338063e-16,-5.580358978938186e-17
-1.6183653393831102e-16,3.473098929746283e-17
-2.9968231836267077e-16,-1.0471038826645887e-16
1.7982794229257196e-17,3.128762214770098e-17
-4.367991814957227e-17,-3.8220385211033506e-17
-4.3668483204784336e-17,-3.8316946967020496e-17
7.430036877603723e-18,9.827394883349836e-18
7.430036877603723e-18,9.827394883349836e-18
3.7280538669423275e-16,-1.2488775016935488e-16
5.826999897317551e-17,-2.320655595217213e-16
-4.09361227156123e-17,3.0346553586833587e-16
-3.947847433999294e-17,-3.3688704717308635e-17
-5.4659730868480645e-18,2.8108559261669946e-17
-5.2685746318649535e-18,2.8802429858074415e-17
3.942476953849256e-16,-1.1538682349792033e-16
2.7314708531259977e-17,2.7928534257989624e-18
-5.374183602560768e-17,-6.084002684143176e-17
-2.763433261210897e-17,-2.942216016976103e-18
-9.108193460290075e-18,1.596274063358879e-17
3.933233815929435e-16,-1.1517610912074416e-16
1.8895031570687893e-17,7.828320751151399e-17
-2.658418368321826e-17,-2.7151568450469094e-17
-2.176217370869926e-17,-2.6902945556546952e-17
-6.227920137572442e-19,2.4875381220513174e-17
-1.816954638998599e-18,2.5986003542029154e-17
1.8328966458606169e-16,1.3465069053821532e-16
6.785306955846529e-17,2.3868259767475818e-17
1.2694072773458802e-17,-3.2736057756214356e-16
-4.520298499537995e-18,1.79492142886979e-17
7.531555994624953e-17,6.507086324189941e-17
2.5956470746922118e-17,-1.0841305124417139e-17
-1.1015810585173194e-16,5.863004852058412e-17
-1.0288454255813e-18,-2.780601226218864e-16
3.662125784009858e-17,1.3230648740954333e-16
-1.54774487796228e-16,-2.7078627507632016e-16
1.3582554264649302e-16,4.167223344896672e-16
2.307582041083767e-16,1.4345372485329742e-16
8.796272522259252e-17,4.010191637628156e-18
-1.0381869703082359e-16,-3.5737416042802796e-16
-4.4588554960696616e-17,-1.3994471386486853e-16
-6.143135250936776e-17,8.183466596441383e-17
3.343845800543196e-16,7.9035982165183275e-16
2.712786326719032e-16,1.177831347690023e-16
5.730246076390927e-17,-2.35312741734803e-16
7.213817204391845e-17,4.064823400775048e-16
-8.669336501984161e-17,-1.3648270625286885e-16
-0.4999999999999996,0.0
0.5000000000000003,0.0
-1.2781030801226866e-16,1.3039269162859734e-16
1.1500539999981978e-16,-6.19322815637235e-17
1.429919251834615e-16,7.710005177826119e-16
-9.376114774927364e-18,-4.5380283280946315e-17
-2.037532860648814e-17,1.5002699186641472e-16
5.259278624433636e-17,4.7061917047426475e-17
4.206461347676987e-18,1.8754957591781712e-16
-1.2183480077280924e-16,-4.086111005474824e-16
6.971917641882997e-17,4.747746769490546e-16
-2.9740316734082126e-16,1.57120339303354e-16
4.033243431014619e-17,-1.3592676487858854e-17
-3.16808201775264e-16,1.3905946233006736e-16
-3.419898159725364e-17,6.962144406922527e-17
-5.181904346060971e-17,2.2062027361431947e-16
-6.847838149859416e-17,-3.448144519742891e-17
-3.356409593454617e-17,-1.6191197080629682e-16
7.938042097923906e-17,-1.3183271655235428e-16
3.00915695823187e-16,1.2297243118571716e-16
8.138702170576992e-18,7.257797149427175e-17
-1.4971469386138468e-16,-1.302368331576644e-17
-1.241485766285147e-16,1.9941986419325268e-17
-1.9099570167919697e-16,-4.4279637188492984e-17
3.038702959544133e-16,1.208177048248723e-16
-7.475136432721413e-17,-2.4401547120665613e-17
3.298098856280003e-18,4.425623167948915e-17
3.3092161637127158e-18,4.415966992350216e-17
4.817255331299274e-18,-1.1008915461415187e-17
4.817255331299274e-18,-1.1008915461415187e-17
-3.6885251776588045e-16,1.276130485619122e-16
-7.81702017999834e-17,2.3246990096961944e-16
2.4904449413333754e-17,-3.066309993557239e-16
2.3027818290357054e-17,3.7477034304676734e-17
-7.414504669107807e-18,-2.1247980840707503e-17
-7.217523113153564e-18,-2.0554255828090472e-17
-3.887264873005759e-16,1.1624388787890472e-16
-2.2156850388253283e-17,-1.2582285247430583e-18
6.757247089641767e-17,6.137173707249226e-17
2.6996824350025178e-17,3.0772295279276185e-18
-3.2243782993808873e-17,-1.6715182496610005e-17
-3.8795498915415697e-16,1.14960908175188e-16
-2.689376784152407e-17,-7.851358699412204e-17
1.0116964924791144e-17,2.7329998292804007e-17
1.493884255041326e-17,2.7580738769095086e-17
9.447254374093891e-18,-2.5296952406326212e-17
8.253104983742078e-18,-2.418526963926582e-17
-0.05064314044299085,0.0007891696851101893
7.649631336532982e-18,-3.6632086361276e-17
0.005309283630510596,0.019061693822789064
-0.0001573145271450301,-0.0006799274554536117
-0.048444402053411474,0.0007121088420975012
-1.8421655733121736e-16,-8.156984158274232e-16
-5.781197426009276e-17,1.8687928068958616e-16
0.0028478735198170344,0.010239715333370277
-0.06961545948240745,-6.148740399201068e-05
-0.005145800849525754,-0.01967826598372986
0.008232215262515916,0.03320807231778896
-0.05913884439178979,-0.00010161705568568103
5.908998260357582e-17,-2.7140762376594785e-16
-0.00031532641842625555,-0.014274402675439472
1.3064508048935836e-16,7.282874859555709e-16
-0.0014987931932234505,-0.006059234437625744
0.01382908373478174,0.053228029353152836
-0.056875621571861046,-0.00016769189212349322
-0.0011022212498028635,-0.008291913239768486
0.0020107947973352835,0.01648636585822859
4.789648031507634e-18,8.08267679394152e-17
1.2882090552231644e-16,1.4591314340333179e-16
-1.2781030801226866e-16,-1.3039269162859734e-16
0.9026359695755687,0.0
-1.4841593989478143e-16,1.3185930580995213e-16
-0.021929159924420637,-0.08375909999511777
-0.001414372701532411,-0.006578128391791501
-0.07506119102347122,-6.629731112708275e-05
-1.0838237611750624e-16,-1.7172222672388852e-16
3.898507003479741e-17,-1.322693090642511e-16
-0.008235026526249054,-0.03002518600665945
0.025915278271975692,0.09913860192140349
-0.08132790866605955,-0.0013391797716630583
0.0012208675317165274,0.004984847910633482
-0.08428679521158759,-0.0014583044892007662
6.209255227935494e-17,6.425534771244937e-17
-0.0001302797491466282,-0.020027175995915462
-1.5618342503290288e-17,1.5244795587328136e-16
0.006144292723901918,0.026612039046642694
-0.003279669638940565,-0.013483234682193071
-0.05588816197241984,-0.00012583112567315132
0.0003297431167510079,0.002913250157460595
7.767478343684639e-18,1.5574119618421932e-17
-3.817951165848346e-17,-2.276566540250563e-16
-0.0001100261447187376,-0.0009534203166818126
-0.05592740569892593,-0.00014123085489073806
-1.3583488976814142e-17,1.8304149628010161e-16
0.00016516343609910414,0.0013740615409851224
0.00016516343609909755,0.0013740615409851224
4.454835823448085e-18,4.021518226414109e-17
4.454835823448085e-18,4.021518226414109e-17
-0.08112445496447773,-0.001503414726633018
-0.0017575964140667066,-0.01632371138269901
0.0024598820638387486,0.02316657712787756
-1.2684159797043919e-17,-2.0310214188211138e-17
6.510322706203673e-17,1.8210586237195916e-17
-4.651600180982739e-17,9.534968894496849e-18
-0.07819680835392365,-0.0013220916476136574
-1.236492702333471e-17,-4.6422891269887585e-17
4.799593656699442e-17,1.148668221805705e-16
-2.8531644125540776e-17,8.814405566916206e-17
0.0001340070309911638,0.0013323928132595601
-0.07848880826623901,-0.001348522736945788
-2.934190175789079e-17,-9.342722184670694e-17
-0.0002023302260077659,-0.0019203684284650497
-0.00020233022600782196,-0.0019203684284647084
0.00020012155065236435,0.0020401291683892608
0.00020012155065257897,0.002040129168389061
2.0243595362920307e-17,-1.434640706724567e-16
7.787301235128944e-17,-2.1698307708148317e-17
8.429050573289422e-18,-2.366555304658768e-17
1.4123194025952074e-19,2.9522196805853952e-18
1.3026849134974325e-16,-6.299617912321565e-17
5.496103624547748e-17,-3.082415820004189e-17
-2.4579375696160195e-17,6.758365254306307e-18
-1.2408132401102078e-16,-2.2600975356879228e-17
8.244430664537317e-17,-6.169397693690403e-17
2.6024504123039853e-17,-9.771901798681565e-18
-2.1800954962372898e-16,1.309711745384166e-16
8.735980205829946e-17,9.547023777002658e-17
-6.311129239102475e-17,-5.997585677012745e-17
8.471481499318069e-17,-3.098923869491779e-17
-6.705312070026749e-17,5.002800416877343e-17
-1.504018116668629e-17,6.389679880631638e-18
5.799968301383896e-17,6.887605370012562e-17
-1.1717677632853912e-16,-1.3393203581384481e-16
4.425386109870912e-19,-1.299781589310159e-17
-2.7148560142587664e-17,4.95684061210475e-17
-5.393665751496959e-17,-3.204747215318552e-17
-9.78204506099082e-17,-5.3364708340130747e-17
1.1500539999981978e-16,6.19322815637235e-17
-1.4841593989478143e-16,-1.3185930580995213e-16
0.0,0.0
1.3420683686858197e-17,-9.046282573915614e-17
1.0761808521615061e-16,1.7039762687305575e-17
1.0250662861783087e-16,-2.5185955938993865e-16
-1.6729560369389659e-16,2.9565720862127335e-17
-5.983445658441058e-17,-4.756704971671516e-17
-1.0979396875619338e-16,1.4931923534341163e-16
1.0605299380187615e-16,-7.868053309915429e-18
-2.6319391966353655e-17,-1.5998812209386337e-16
7.275319929866584e-17,-4.47139119316608e-17
-5.6307617882203855e-18,-1.6420805504038503e-16
-2.0927308669648066e-16,-6.80274487194706e-17
-1.0270271346735516e-16,-7.769057091845949e-17
9.991634823516524e-17,1.1555004262085158e-16
1.428269238120549e-16,5.4026101799777995e-17
6.283578382656232e-17,3.5212547806005426e-17
-3.6841703851541534e-17,-1.6786520057375103e-17
-1.6102664217340928e-18,-2.1272389027398044e-18
5.1480986144385904e-18,1.0435020446700019e-19
-1.8410173461473562e-17,2.3854734885244817e-17
-7.46977602495835e-18,1.149365979128234e-18
1.061062821770485e-17,-1.2572108010662017e-16
-8.067753157968668e-17,-2.2705183404547956e-17
9.841442689820976e-18,1.611444095185492e-18
1.3301148762881166e-17,-1.2639885242368111e-17
4.404013699857966e-18,5.348808257723193e-19
4.404013699857966e-18,5.348808257723193e-19
3.683070032475187e-17,-5.0587561568684517e-17
1.5527854612987236e-16,-1.541833841925455e-17
-2.7976684714120514e-16,-3.341124729747974e-17
-2.841000736630772e-16,5.797064287440829e-18
4.031979005764805e-17,-4.15667347587405e-18
3.337504718611458e-17,1.8097944581966448e-17
3.157406541494152e-17,-5.414511281635166e-17
-3.702367115574048e-17,-2.472307597637698e-16
-6.413047738315001e-17,-1.7600740966410297e-16
7.543185213403775e-18,-1.112103047059896e-16
-1.5259070725316133e-17,-3.591369312967614e-16
8.066171544465062e-19,-3.0310222268695385e-17
-2.9171448829588703e-16,-1.0969954739847978e-16
9.210540994826401e-17,-1.3711457675650564e-16
1.1280851121926955e-16,-8.660931957203444e-17
-4.821823125734306e-17,-1.5734471368848507e-16
-3.8379748782504905e-17,-1.6073591017726362e-16
-0.010727384422438946,0.043744385622667484
9.507608252985159e-17,-1.622269526508367e-18
0.017593955810265276,-0.0002741657891908271
-0.000620351138830857,-1.7806521466528716e-05
-0.010298458681183552,0.04183552639225188
-2.334111905637587e-16,-1.9194651044123646e-17
1.1245295844090674e-16,7.595513609382343e-17
0.009450315587581854,-0.00014365641739378168
-0.01573228498392918,0.059874060671739615
-0.01808755174116521,-5.342772683621273e-06
0.03042195153613484,0.0003974998478939746
-0.01340717433174245,0.05085233204458552
5.93229927171689e-17,4.64127610038041e-17
-0.012350823597572731,-0.0029437380604915497
1.3908238144828344e-16,5.740076684177058e-17
-0.005550132799834869,-7.534971618433054e-05
0.04890504225436596,9.176243758262335e-05
-0.01295427395222604,0.04889047332419172
-0.007381514231967542,-0.0009193706468919638
0.014635571277705959,0.0019833791815739455
-1.609749152411238e-17,-3.0004004652580666e-17
-1.9307038537804976e-16,7.591706370029938e-16
1.429919251834615e-16,-7.710005177826119e-16
-0.021929159924420637,0.08375909999511777
1.3420683686858197e-17,9.046282573915614e-17
0.10032364206508815,0.0
-0.00597750644027768,-0.0002648436476647845
-0.016962957038484182,0.06455776258387141
-3.874541062060536e-16,-6.883128465220044e-17
2.1567367343173894e-16,1.153124875136069e-16
-0.027684451424511907,0.00032179547659801425
0.09112256666807979,3.477538901690974e-05
0.025368673465291564,-0.09076981846591452
-0.005945953518836474,-9.441228902156698e-05
0.026370557242140283,-0.09405156104854252
2.0963627547118018e-16,9.280888519036577e-17
0.02248728094766434,0.005731401618128235
2.9841660596994515e-16,-1.7588589122272152e-17
-0.031633397147441525,-0.0009225982732334473
0.016076246713385974,0.00028068809496308586
-0.012695858400934495,0.04805042227523556
0.0025804416651153037,0.00037247987533029457
7.073134999314716e-17,-4.504616190949786e-18
-9.421143637334969e-17,6.717335179916043e-17
-0.0008449774337310592,-0.00012008557668749572
-0.012717945093572892,0.04808071391450875
-1.292023073327392e-16,2.1597748637714852e-17
